comuna,dormitorios,baños,estacionamientos,bodegas,superficie_total,superficie_util,precio,gastos_comunes,lat,long,precio_total,distancia_estacion,estacion_cercana
San Miguel,2.0,2.0,1.0,1.0,98.0,90.0,630000.0,0.0,-33.4804912,-70.6528618,630000.0,382.6136274168277,El Llano
San Miguel,2.0,2.0,1.0,0.0,46.0,46.0,470000.0,90000.0,-33.482703,-70.6492315,560000.0,43.46333936451186,El Llano
San Miguel,1.0,1.0,1.0,1.0,36.8,36.8,370000.0,0.0,-33.477726,-70.64447,370000.0,255.0496201002187,Bío Bío
San Miguel,1.0,1.0,0.0,0.0,30.0,30.0,340000.0,40000.0,-33.499795,-70.6529548,380000.0,322.0273240856633,Lo Vial
San Miguel,3.0,1.0,1.0,0.0,52.0,49.0,380000.0,60000.0,-33.5155911,-70.6478201,440000.0,1044.5669836191125,Lo Ovalle
San Miguel,1.0,1.0,0.0,0.0,49.36,49.36,337437.0,70000.0,-33.4913056,-70.6456357,407437.0,578.4346109746747,San Miguel
San Miguel,1.0,1.0,1.0,0.0,36.35,36.35,365000.0,0.0,-33.502708,-70.66188,365000.0,676.0686178858004,Departamental
San Miguel,3.0,2.0,1.0,1.0,75.0,75.0,590000.0,0.0,-33.491272,-70.6597626,590000.0,849.2871561854823,San Miguel
San Miguel,2.0,1.0,1.0,0.0,47.59,43.53,525000.0,0.0,-33.4959977,-70.6576018,525000.0,438.47427813458717,Lo Vial
San Miguel,2.0,2.0,1.0,1.0,55.0,50.0,450000.0,80000.0,-33.5049949,-70.6554907,530000.0,300.2104764876795,Departamental
San Miguel,3.0,2.0,1.0,1.0,90.0,80.0,750000.0,150000.0,-33.4881832,-70.6536164,900000.0,243.29978536438574,San Miguel
San Miguel,3.0,1.0,1.0,0.0,52.0,49.0,480000.0,80000.0,-33.5126048,-70.6640842,560000.0,713.2485656660278,Lo Ovalle
San Miguel,2.0,2.0,1.0,0.0,62.0,60.0,550000.0,75000.0,-33.5079994,-70.6587714,625000.0,261.5537284623316,Ciudad del Niño
San Miguel,2.0,2.0,1.0,1.0,51.0,47.0,470465.0,80000.0,-33.4913056,-70.6456357,550465.0,578.4346109746747,San Miguel
San Miguel,2.0,2.0,1.0,0.0,517.0,49.0,420000000.0,0.0,-33.487254,-70.643094,420000000.0,762.3067100403093,San Miguel
San Miguel,1.0,1.0,0.0,0.0,49.36,33.42,356905.0,70000.0,-33.4913056,-70.6456357,426905.0,578.4346109746747,San Miguel
San Miguel,3.0,1.0,0.0,0.0,51.0,49.0,350000.0,45000.0,-33.5107041,-70.6382641,395000.0,1705.722206573688,Ciudad del Niño
San Miguel,2.0,2.0,1.0,0.0,76.0,66.0,600000.0,80000.0,-33.4916765,-70.65871,680000.0,775.0277180714085,San Miguel
San Miguel,3.0,2.0,0.0,0.0,59.0,59.0,560000.0,81000.0,-33.4873279,-70.6461701,641000.0,485.73979491513035,San Miguel
San Miguel,2.0,1.0,1.0,1.0,47.44,47.44,450000.0,62703.0,-33.477749,-70.647552,512703.0,207.1331136336661,Franklin
San Miguel,2.0,2.0,0.0,1.0,55.44,55.44,500000.0,0.0,-33.477726,-70.64447,500000.0,255.0496201002187,Bío Bío
San Miguel,1.0,1.0,0.0,0.0,40.0,38.0,370000.0,0.0,-33.4912708,-70.6454783,370000.0,589.4562249410181,San Miguel
San Miguel,1.0,1.0,0.0,0.0,38.06,38.06,340000.0,0.0,-33.492374,-70.651932,340000.0,404.9450159366439,San Miguel
San Miguel,2.0,2.0,0.0,180.0,63.1,57.6,480000.0,75000.0,-33.491632,-70.64337,555000.0,783.1760611104041,San Miguel
San Miguel,2.0,1.0,0.0,0.0,43.1,43.1,355000.0,0.0,-33.510628,-70.638031,355000.0,1726.6388856600265,Ciudad del Niño
San Miguel,2.0,2.0,1.0,1.0,55.8,55.8,480000.0,0.0,-33.477726,-70.64447,480000.0,255.0496201002187,Bío Bío
San Miguel,3.0,2.0,1.0,1.0,90.0,80.0,760000.0,140000.0,-33.4907257,-70.6535511,900000.0,312.36543524854574,San Miguel
San Miguel,2.0,2.0,0.0,0.0,54.57,54.57,427000.0,78000.0,-33.496369,-70.6520155,505000.0,108.75117417221264,Lo Vial
San Miguel,2.0,2.0,1.0,0.0,75.0,75.0,560000.0,70000.0,-33.4862957,-70.6481219,630000.0,392.3079008452118,San Miguel
San Miguel,1.0,1.0,1.0,0.0,32.0,32.0,350000.0,45000.0,-33.500753,-70.6496321,395000.0,495.84497633255086,Departamental
San Miguel,1.0,1.0,0.0,0.0,47.0,47.0,480000.0,84000.0,-33.4867874,-70.6474695,564000.0,404.38709571586134,San Miguel
San Miguel,1.0,1.0,0.0,0.0,46.0,42.0,400000.0,75000.0,-33.4850098,-70.6506001,475000.0,270.1392051173429,El Llano
San Miguel,1.0,1.0,0.0,0.0,32.0,32.0,300000.0,35000.0,-33.4973661,-70.6612496,335000.0,766.9299958271762,Lo Vial
San Miguel,1.0,1.0,0.0,1.0,30.0,28.0,320000.0,52000.0,-33.4803438,-70.6539151,372000.0,470.73235257544127,El Llano
San Miguel,2.0,2.0,1.0,0.0,60.0,60.0,480000.0,60000.0,-33.4865056,-70.647809,540000.0,397.89945924256074,San Miguel
San Miguel,3.0,2.0,1.0,1.0,84.0,84.0,550000.0,85000.0,-33.4996239,-70.6513748,635000.0,338.39768925506877,Lo Vial
San Miguel,1.0,1.0,0.0,0.0,36.0,34.0,335000.0,75000.0,-33.509182,-70.6590118,410000.0,226.4496523996091,Ciudad del Niño
San Miguel,2.0,2.0,1.0,1.0,52.0,49.0,480000.0,65000.0,-33.4873711,-70.6431407,545000.0,755.2386673167924,San Miguel
San Miguel,2.0,2.0,1.0,0.0,61.15,49.13,490000.0,85000.0,-33.5073175,-70.6598692,575000.0,388.39630053383905,Ciudad del Niño
San Miguel,2.0,2.0,0.0,0.0,50.0,48.0,421796.0,70000.0,-33.4874944,-70.6449851,491796.0,585.5280730654555,San Miguel
San Miguel,2.0,2.0,1.0,1.0,65.0,65.0,460000.0,100000.0,-33.4906939,-70.6612341,560000.0,963.3620262193775,San Miguel
San Miguel,2.0,2.0,1.0,1.0,46.59,46.59,519134.0,60000.0,-33.4953374,-70.6597476,579134.0,649.5520990146498,Lo Vial
San Miguel,2.0,1.0,1.0,1.0,42.0,42.0,420000.0,60000.0,-33.5036587,-70.659636,480000.0,487.6033461285315,Departamental
San Miguel,2.0,1.0,0.0,0.0,45.41,45.41,350000.0,45000.0,-33.4959895,-70.6586589,395000.0,534.5649773545612,Lo Vial
San Miguel,2.0,2.0,1.0,1.0,60.0,54.0,480000.0,80000.0,-33.4937632,-70.6493281,560000.0,487.5725378423014,Lo Vial
San Miguel,1.0,1.0,0.0,0.0,33.0,33.0,63269474.0,55000.0,-33.5138082,-70.6601163,63324474.0,408.2743716347797,Lo Ovalle
San Miguel,3.0,1.0,0.0,0.0,55.0,55.0,460000.0,0.0,-33.4893811,-70.6415462,460000.0,888.5804258074849,San Miguel
San Miguel,1.0,1.0,0.0,0.0,30.0,27.0,270000.0,45000.0,-33.4906939,-70.6612341,315000.0,963.3620262193775,San Miguel
San Miguel,2.0,2.0,1.0,0.0,62.0,62.0,475000.0,60000.0,-33.4863611,-70.6477151,535000.0,414.9455750566416,San Miguel
San Miguel,2.0,1.0,1.0,0.0,65.0,60.0,490000.0,70000.0,-33.4842439,-70.650546,560000.0,188.806426777538,El Llano
San Miguel,2.0,2.0,1.0,1.0,58.0,53.0,450000.0,70000.0,-33.5099955,-70.6506307,520000.0,556.3268484217585,Ciudad del Niño
San Miguel,2.0,2.0,1.0,0.0,60.0,60.0,440000.0,75000.0,-33.4878573,-70.6476323,515000.0,338.3302815832307,San Miguel
San Miguel,1.0,1.0,1.0,0.0,36.0,36.0,79492416.0,65000.0,-33.495445,-70.6571134,79557416.0,414.43825511764555,Lo Vial
San Miguel,1.0,1.0,0.0,1.0,46.0,40.0,300000.0,60000.0,-33.4928327,-70.6506545,360000.0,450.4417592651241,San Miguel
San Miguel,1.0,1.0,0.0,0.0,49.36,33.42,356905.0,70000.0,-33.491221,-70.6448537,426905.0,638.9275397425337,San Miguel
San Miguel,3.0,1.0,1.0,0.0,45.0,3.0,400000.0,65000.0,-33.5155911,-70.6478201,465000.0,1044.5669836191125,Lo Ovalle
San Miguel,2.0,1.0,0.0,0.0,48.0,45.0,340000.0,0.0,-33.4893811,-70.6415462,340000.0,888.5804258074849,San Miguel
San Miguel,1.0,1.0,0.0,0.0,32.6,32.6,300000.0,0.0,-33.5074559,-70.6569744,300000.0,229.99372159608401,Ciudad del Niño
San Miguel,1.0,1.0,1.0,1.0,52.0,52.0,480000.0,75000.0,-33.4913056,-70.6456357,555000.0,578.4346109746747,San Miguel
San Miguel,1.0,1.0,1.0,1.0,35.1,29.7,380000.0,60000.0,-33.4872198,-70.6440707,440000.0,675.330278805363,San Miguel
San Miguel,3.0,2.0,1.0,2.0,68.0,62.0,500000.0,110000.0,-33.4956436,-70.6579208,610000.0,477.3377527143049,Lo Vial
San Miguel,3.0,2.0,2.0,1.0,100.0,100.0,700000.0,130000.0,-33.49516,-70.66037,830000.0,710.466551257176,Lo Vial
San Miguel,2.0,2.0,1.0,1.0,60.0,50.0,450000.0,60000.0,-33.502699,-70.6624578,510000.0,729.5479191206315,Departamental
San Miguel,1.0,1.0,0.0,0.0,41.0,36.0,350000.0,40000.0,-33.4913056,-70.6456357,390000.0,578.4346109746747,San Miguel
San Miguel,1.0,1.0,1.0,0.0,46.0,37.0,380000.0,60000.0,-33.4843217,-70.6506615,440000.0,201.2245388488877,El Llano
San Miguel,1.0,1.0,0.0,0.0,56.0,56.0,320000.0,76000.0,-33.492372,-70.6523179,396000.0,413.0499347180248,San Miguel
San Miguel,2.0,2.0,1.0,0.0,54.0,54.0,650000.0,0.0,-33.5089191,-70.6591564,650000.0,245.72742940968945,Ciudad del Niño
San Miguel,1.0,1.0,0.0,0.0,35.0,35.0,320000.0,50000.0,-33.506164,-70.661005,370000.0,551.8811953629647,Ciudad del Niño
San Miguel,2.0,2.0,0.0,0.0,45.0,45.0,428000.0,76000.0,-33.487031,-70.6475652,504000.0,382.4024285983199,San Miguel
San Miguel,2.0,2.0,0.0,0.0,56.0,56.0,491000.0,82000.0,-33.487031,-70.6475652,573000.0,382.4024285983199,San Miguel
San Miguel,2.0,2.0,0.0,0.0,45.0,45.0,452000.0,76000.0,-33.487031,-70.6475652,528000.0,382.4024285983199,San Miguel
San Miguel,2.0,2.0,1.0,0.0,57.0,52.0,496422.0,95000.0,-33.4983704,-70.6574196,591422.0,441.3496732981136,Lo Vial
San Miguel,2.0,2.0,1.0,1.0,50.0,47.0,498000.0,80000.0,-33.487523,-70.642498,578000.0,810.4874102160203,San Miguel
San Miguel,2.0,2.0,0.0,0.0,45.0,45.0,452000.0,76000.0,-33.487031,-70.6475652,528000.0,382.4024285983199,San Miguel
San Miguel,2.0,2.0,0.0,0.0,45.0,45.0,428000.0,76000.0,-33.487031,-70.6475652,504000.0,382.4024285983199,San Miguel
San Miguel,2.0,2.0,0.0,0.0,45.0,45.0,452000.0,76000.0,-33.487031,-70.6475652,528000.0,382.4024285983199,San Miguel
San Miguel,2.0,2.0,0.0,0.0,56.0,56.0,491000.0,82000.0,-33.487031,-70.6475652,573000.0,382.4024285983199,San Miguel
San Miguel,2.0,1.0,0.0,0.0,50.0,50.0,400000.0,65000.0,-33.4970505,-70.660599,465000.0,705.0306606872178,Lo Vial
San Miguel,2.0,2.0,0.0,0.0,45.0,45.0,428000.0,76000.0,-33.487031,-70.6475652,504000.0,382.4024285983199,San Miguel
San Miguel,2.0,2.0,1.0,1.0,70.0,70.0,470000.0,100000.0,-33.4866134,-70.6577021,570000.0,658.9555847604047,San Miguel
San Miguel,2.0,2.0,0.0,0.0,56.0,56.0,491000.0,82000.0,-33.487031,-70.6475652,573000.0,382.4024285983199,San Miguel
San Miguel,2.0,1.0,0.0,0.0,45.0,45.0,340000.0,0.0,-33.5058639,-70.6504973,340000.0,541.5015135643673,Departamental
San Miguel,1.0,1.0,1.0,1.0,36.75,36.75,370000.0,0.0,-33.477726,-70.64447,370000.0,255.0496201002187,Bío Bío
San Miguel,2.0,2.0,1.0,0.0,80.0,75.0,510000.0,70000.0,-33.4867623,-70.6468564,580000.0,454.23364208620916,San Miguel
San Miguel,2.0,2.0,1.0,0.0,64.0,62.0,460000.0,85000.0,-33.5074528,-70.6599176,545000.0,382.771073620586,Ciudad del Niño
San Miguel,3.0,2.0,1.0,0.0,78.0,77.0,540000.0,90000.0,-33.4968187,-70.6532164,630000.0,22.01473734722427,Lo Vial
San Miguel,1.0,1.0,1.0,1.0,44.0,44.0,400000.0,80.0,-33.4837602,-70.6525404,400080.0,288.6812890959444,El Llano
San Miguel,4.0,3.0,1.0,1.0,116.0,110.0,876039.0,180000.0,-33.4927441,-70.6564417,1056039.0,561.7675455074011,Lo Vial
San Miguel,3.0,2.0,1.0,1.0,86.33,81.14,730000.0,140000.0,-33.4856651,-70.65521,870000.0,516.6606277316433,San Miguel
San Miguel,2.0,2.0,1.0,1.0,60.0,55.0,600000.0,0.0,-33.4996239,-70.6513748,600000.0,338.39768925506877,Lo Vial
San Miguel,2.0,2.0,0.0,0.0,65.0,63.0,500000.0,55000.0,-33.4873183,-70.6464909,555000.0,458.21601383985745,San Miguel
San Miguel,2.0,1.0,0.0,0.0,45.0,42.0,350000.0,45000.0,-33.5155911,-70.6478201,395000.0,1044.5669836191125,Lo Ovalle
San Miguel,2.0,1.0,0.0,1.0,41.0,41.0,330000.0,50000.0,-33.5061333,-70.6638879,380000.0,772.6926869642319,Ciudad del Niño
San Miguel,1.0,1.0,0.0,0.0,37.25,33.99,360000.0,70000.0,-33.4883162,-70.6521578,430000.0,111.91048294722427,San Miguel
San Miguel,1.0,1.0,0.0,0.0,9.0,9.0,190000.0,0.0,-33.4858709,-70.6514836,190000.0,327.7303906408981,San Miguel
San Miguel,3.0,1.0,1.0,0.0,50.0,50.0,390000.0,60000.0,-33.5155911,-70.6478201,450000.0,1044.5669836191125,Lo Ovalle
San Miguel,2.0,2.0,1.0,1.0,57.46,53.85,480000.0,0.0,-33.4777271,-70.6444731,480000.0,255.35722986388924,Bío Bío
San Miguel,1.0,1.0,0.0,0.0,40.0,40.0,350000.0,30000.0,-33.5135789,-70.6584604,380000.0,419.47780331145196,Lo Ovalle
San Miguel,2.0,2.0,1.0,1.0,45.0,45.0,450000.0,80000.0,-33.4874083,-70.6438668,530000.0,688.5955437794998,San Miguel
San Miguel,2.0,1.0,1.0,0.0,62.0,55.0,475000.0,45000.0,-33.4862957,-70.6481219,520000.0,392.3079008452118,San Miguel
San Miguel,2.0,2.0,1.0,0.0,75.0,72.0,400000.0,100000.0,-33.5141759,-70.6576601,500000.0,369.21341484326643,Lo Ovalle
San Miguel,2.0,1.0,1.0,0.0,40.0,40.0,430000.0,50000.0,-33.5133797,-70.6593676,480000.0,441.9829006824519,Lo Ovalle
San Miguel,1.0,1.0,1.0,0.0,37.0,35.0,310000.0,55000.0,-33.5066679,-70.6542167,365000.0,384.8141280167101,Ciudad del Niño
San Miguel,2.0,2.0,1.0,0.0,53.0,50.0,450000.0,85000.0,-33.4873711,-70.6431407,535000.0,755.2386673167924,San Miguel
San Miguel,1.0,1.0,0.0,0.0,38.0,35.0,365000.0,0.0,-33.4874083,-70.6438668,365000.0,688.5955437794998,San Miguel
San Miguel,3.0,1.0,1.0,0.0,50.0,50.0,390000.0,0.0,-33.5140923,-70.6468773,390000.0,1036.2852071176078,Ciudad del Niño
San Miguel,2.0,2.0,1.0,1.0,60.0,55.0,450000.0,75000.0,-33.491632,-70.64337,525000.0,783.1760611104041,San Miguel
San Miguel,1.0,1.0,1.0,0.0,35.0,32.0,400000.0,65000.0,-33.506293,-70.6608546,465000.0,531.9104196543392,Ciudad del Niño
San Miguel,2.0,1.0,1.0,0.0,49.0,45.0,329813400.0,60000.0,-33.4913056,-70.6456357,329873400.0,578.4346109746747,San Miguel
San Miguel,1.0,1.0,0.0,0.0,38.0,38.0,265000.0,40000.0,-33.5061333,-70.6638879,305000.0,772.6926869642319,Ciudad del Niño
San Miguel,1.0,1.0,1.0,1.0,42.0,37.0,405000.0,45000.0,-33.50512,-70.6580199,450000.0,438.3287433463211,Departamental
San Miguel,1.0,1.0,0.0,0.0,36.0,36.0,300000.0,40000.0,-33.49074,-70.65415,340000.0,355.81570220686433,San Miguel
San Miguel,2.0,2.0,0.0,1.0,70.23,60.78,406547.0,95000.0,-33.5078591,-70.6523042,501547.0,438.21149560579954,Ciudad del Niño
San Miguel,2.0,2.0,0.0,0.0,50.0,48.0,450000.0,0.0,-33.4789105,-70.6475789,450000.0,304.0058973219366,Franklin
San Miguel,1.0,1.0,0.0,1.0,50.0,50.0,350000.0,30000.0,-33.5121414,-70.6589429,380000.0,365.4087757645781,Ciudad del Niño
San Miguel,2.0,2.0,1.0,1.0,55.0,53.0,420000.0,70000.0,-33.4909842,-70.6575245,490000.0,643.5579801589536,San Miguel
San Miguel,2.0,1.0,0.0,1.0,53.0,53.0,430000.0,70000.0,-33.491632,-70.64337,500000.0,783.1760611104041,San Miguel
San Miguel,3.0,1.0,0.0,0.0,50.0,46.0,330000.0,62000.0,-33.5155911,-70.6478201,392000.0,1044.5669836191125,Lo Ovalle
San Miguel,2.0,2.0,1.0,1.0,89.0,71.0,560000.0,89000.0,-33.481564,-70.651642,649000.0,220.04971887397997,El Llano
Santiago,2.0,1.0,2.0,1.0,39.0,39.0,450000.0,50000.0,-33.4652963,-70.648944,500000.0,832.071060971084,Parque O'Higgins
Santiago,1.0,1.0,0.0,0.0,36.0,36.0,370000.0,30000.0,-33.4469754,-70.6385996,400000.0,756.4188109530847,Santa Isabel
Santiago,1.0,1.0,0.0,0.0,25.0,25.0,356745.0,30000.0,-33.4570733,-70.6295945,386745.0,522.1584185905386,Irarrázaval
Santiago,2.0,1.0,0.0,0.0,55.0,50.0,486470.0,30000.0,-33.4649183,-70.651054,516470.0,643.3458893978586,Parque O'Higgins
Santiago,1.0,1.0,1.0,0.0,55.0,50.0,450000.0,100000.0,-33.4518202,-70.6626205,550000.0,394.0141891822814,Toesca
Santiago,1.0,1.0,0.0,0.0,50.0,40.0,410000.0,65000.0,-33.4373391,-70.657814,475000.0,214.91159340386795,Santa Ana
Santiago,1.0,1.0,0.0,0.0,34.0,34.0,340529.0,30000.0,-33.4495577,-70.654941,370529.0,449.220660691178,Parque Almagro
Santiago,1.0,1.0,0.0,0.0,24.0,26.0,349000.0,52000.0,-33.4468456,-70.6393458,401000.0,712.8343114925303,Santa Lucía
Santiago,2.0,2.0,1.0,1.0,57.0,55.0,570000.0,65000.0,-33.4578299,-70.6683516,635000.0,1058.9699231066575,Toesca
Santiago,2.0,1.0,0.0,0.0,41.0,40.0,520000.0,50000.0,-33.4493766,-70.6490513,570000.0,306.28971066974697,Parque Almagro
Santiago,1.0,1.0,1.0,1.0,38.0,36.0,450000.0,45000.0,-33.4576577,-70.6696472,495000.0,993.6297000498845,Unión Latinoamericana
Santiago,2.0,2.0,0.0,0.0,64.0,60.0,421607.0,60000.0,-33.437073,-70.656935,481607.0,301.46773150921763,Santa Ana
Santiago,2.0,2.0,0.0,0.0,52.0,50.0,500000.0,100000.0,-33.4484634,-70.6474476,600000.0,477.36604884208793,Parque Almagro
Santiago,1.0,1.0,0.0,0.0,33.0,31.0,350000.0,58000.0,-33.4388662,-70.6659404,408000.0,251.5458594598739,Cumming
Santiago,1.0,1.0,0.0,0.0,32.0,32.0,360000.0,50000.0,-33.4512402,-70.6480491,410000.0,263.27571243916367,Parque Almagro
Santiago,2.0,2.0,0.0,0.0,52.0,52.0,470000.0,60000.0,-33.4344302,-70.6579141,530000.0,453.7774710144835,Santa Ana
Santiago,3.0,2.0,1.0,1.0,72.0,72.0,600000.0,60000.0,-33.4549035,-70.6565578,660000.0,290.4571785124458,Toesca
Santiago,2.0,2.0,1.0,0.0,45.0,45.0,450000.0,0.0,-33.4541778,-70.6590537,450000.0,147.57194133317944,Toesca
Santiago,1.0,1.0,0.0,1.0,25.0,25.0,310000.0,60000.0,-33.4333699,-70.6599728,370000.0,532.0343358189955,Santa Ana
Santiago,2.0,2.0,1.0,1.0,55.0,53.0,551333.0,100000.0,-33.4402144,-70.6732153,651333.0,443.2508081624919,Cumming
Santiago,1.0,1.0,0.0,0.0,40.0,37.0,340000.0,50000.0,-33.4474115,-70.6358453,390000.0,502.115731956818,Santa Isabel
Santiago,2.0,1.0,0.0,0.0,34.0,34.0,400000.0,0.0,-33.4402651,-70.6782339,400000.0,193.31610622829166,Quinta Normal
Santiago,3.0,1.0,1.0,0.0,49.0,49.0,480000.0,0.0,-33.4541114,-70.6384272,480000.0,599.3358654977167,Matta
Santiago,1.0,1.0,1.0,0.0,50.0,50.0,389176.0,40000.0,-33.4491576,-70.6501538,429176.0,289.12503427683237,Parque Almagro
Santiago,1.0,1.0,0.0,0.0,29.0,27.0,260000.0,35000.0,-33.4338554,-70.6706749,295000.0,610.5366140585508,Cumming
Santiago,1.0,1.0,0.0,0.0,28.0,28.0,290000.0,0.0,-33.4445609,-70.6443204,290000.0,228.9563225263045,Santa Lucía
Santiago,2.0,1.0,0.0,0.0,35.0,35.0,360000.0,60000.0,-33.4536197,-70.6313835,420000.0,260.00226893120583,Irarrázaval
Santiago,1.0,1.0,0.0,0.0,39.0,39.0,330000.0,0.0,-33.438145,-70.638214,330000.0,306.60910686418623,Universidad Católica
Santiago,3.0,3.0,0.0,0.0,220.0,200.0,810783.0,450000.0,-33.4363031,-70.6416814,1260783.0,255.1945022237304,Bellas Artes
Santiago,1.0,1.0,0.0,0.0,21.0,21.0,250000.0,30000.0,-33.4620451,-70.6477193,280000.0,634.529159765954,Matta
Santiago,1.0,1.0,0.0,0.0,38.0,38.0,350000.0,60000.0,-33.4499014,-70.6365731,410000.0,649.417042222858,Santa Isabel
Santiago,3.0,3.0,0.0,0.0,288.0,284.0,1362116.0,0.0,-33.43642,-70.64164,1362116.0,257.79832510561005,Bellas Artes
Santiago,1.0,1.0,0.0,0.0,54.0,51.0,550000.0,71000.0,-33.4379839,-70.644776,621000.0,160.0007902001768,Bellas Artes
Santiago,1.0,1.0,0.0,0.0,42.0,40.0,421607.0,55000.0,-33.4559983,-70.6609774,476607.0,409.1088968979373,Toesca
Santiago,2.0,2.0,0.0,0.0,49.0,49.0,430000.0,0.0,-33.4543404,-70.6565466,430000.0,246.81792826252484,Toesca
Santiago,1.0,1.0,0.0,0.0,36.0,39.0,320000.0,65000.0,-33.4366783,-70.6569825,385000.0,317.70890882006125,Santa Ana
Santiago,2.0,2.0,1.0,0.0,47.0,47.0,500000.0,60000.0,-33.4444728,-70.660406,560000.0,188.6915707254485,Los Héroes
Santiago,2.0,2.0,0.0,0.0,56.0,56.0,506000.0,86000.0,-33.43291,-70.6547401,592000.0,271.06309636715974,Puente Cal y Canto
Santiago,3.0,2.0,1.0,1.0,76.0,76.0,650000.0,0.0,-33.443153,-70.666222,650000.0,506.02274359167774,Cumming
Santiago,2.0,2.0,0.0,0.0,56.0,56.0,506000.0,86000.0,-33.43291,-70.6547401,592000.0,271.06309636715974,Puente Cal y Canto
Santiago,2.0,2.0,0.0,0.0,54.0,54.0,523000.0,93000.0,-33.4481904,-70.6417089,616000.0,696.2818456546996,Santa Lucía
Santiago,2.0,2.0,1.0,1.0,46.0,45.0,500000.0,72000.0,-33.4708138,-70.6268549,572000.0,432.7206490652839,Ñuble
Santiago,1.0,1.0,0.0,0.0,32.0,31.0,320000.0,40000.0,-33.4495083,-70.6509101,360000.0,243.26102026617545,Parque Almagro
Santiago,2.0,1.0,1.0,1.0,58.0,54.0,390000.0,0.0,-33.431778,-70.672386,390000.0,882.9971831217262,Cumming
Santiago,2.0,1.0,0.0,0.0,40.0,40.0,400000.0,50000.0,-33.433865,-70.6589308,450000.0,485.5906695415595,Santa Ana
Santiago,1.0,1.0,0.0,0.0,36.0,36.0,76213639.0,30.0,-33.4473987,-70.6425454,76213669.0,583.3283824274181,Santa Lucía
Santiago,1.0,1.0,1.0,1.0,41.0,41.0,340000.0,65000.0,-33.4533919,-70.6628296,405000.0,397.88252749506125,Toesca
Santiago,1.0,1.0,0.0,0.0,40.0,40.0,353502.0,35000.0,-33.4480483,-70.6539989,388502.0,369.89206380190853,La Moneda
Santiago,3.0,2.0,1.0,0.0,67.0,65.0,800000.0,90000.0,-33.4511142,-70.6507139,890000.0,65.48324441439031,Parque Almagro
Santiago,1.0,1.0,1.0,1.0,35.0,35.0,355447.0,75000.0,-33.4491083,-70.6660089,430447.0,208.13333602753468,República
Santiago,1.0,1.0,0.0,0.0,43.0,40.0,500000.0,49000.0,-33.4484634,-70.6474476,549000.0,477.36604884208793,Parque Almagro
Santiago,1.0,1.0,0.0,0.0,30.0,30.0,300000.0,55000.0,-33.453448,-70.6570441,355000.0,154.62616825999754,Toesca
Santiago,1.0,1.0,0.0,0.0,35.0,34.0,290000.0,60000.0,-33.4367143,-70.6542235,350000.0,367.5875126376331,Plaza de Armas
Santiago,1.0,1.0,0.0,0.0,33.0,33.0,350000.0,60000.0,-33.432227,-70.6584473,410000.0,621.9044081473949,Puente Cal y Canto
Santiago,2.0,1.0,0.0,0.0,39.0,39.0,420000.0,75000.0,-33.4468873,-70.651265,495000.0,359.26657791845776,Universidad de Chile
Santiago,1.0,1.0,0.0,0.0,37.0,37.0,320000.0,45000.0,-33.4355497,-70.654449,365000.0,365.9402615217885,Puente Cal y Canto
Santiago,1.0,1.0,0.0,0.0,29.56,25.75,291882.0,50000.0,-33.4505301,-70.6336173,341882.0,477.5122995710804,Irarrázaval
Santiago,1.0,1.0,0.0,0.0,30.0,30.0,275000.0,25000.0,-33.4708385,-70.648097,300000.0,648.0011973246166,Franklin
Santiago,1.0,1.0,0.0,0.0,32.0,32.0,280000.0,47000.0,-33.4476576,-70.6540461,327000.0,328.89900992887505,La Moneda
Santiago,1.0,1.0,0.0,1.0,37.0,34.0,300000.0,55000.0,-33.4364085,-70.6542178,355000.0,378.96691994062144,Plaza de Armas
Santiago,1.0,1.0,0.0,0.0,37.0,37.0,327000.0,45000.0,-33.4355497,-70.654449,372000.0,365.9402615217885,Puente Cal y Canto
Santiago,3.0,2.0,0.0,0.0,80.0,80.0,580000.0,90000.0,-33.4355497,-70.654449,670000.0,365.9402615217885,Puente Cal y Canto
Santiago,2.0,2.0,0.0,0.0,56.0,53.0,450000.0,60000.0,-33.4411805,-70.6577876,510000.0,390.31205609647986,Santa Ana
Santiago,1.0,1.0,1.0,1.0,35.0,33.0,370000.0,70.0,-33.4278749,-70.6740517,370070.0,1343.2425445600825,Cumming
Santiago,1.0,1.0,0.0,0.0,29.0,6.0,300000.0,58.0,-33.4502812,-70.6429674,300058.0,746.7106368701059,Parque Almagro
Santiago,2.0,2.0,0.0,0.0,56.0,56.0,428000.0,55000.0,-33.4355497,-70.654449,483000.0,365.9402615217885,Puente Cal y Canto
Santiago,2.0,2.0,0.0,1.0,60.0,56.0,430000.0,85000.0,-33.4366783,-70.6569825,515000.0,317.70890882006125,Santa Ana
Santiago,1.0,1.0,0.0,0.0,40.0,37.0,310000.0,60000.0,-33.4341728,-70.6575785,370000.0,492.92810907630746,Santa Ana
Santiago,1.0,1.0,0.0,0.0,30.0,30.0,356000.0,61000.0,-33.4654019,-70.6293474,417000.0,479.03339383307696,Ñuble
Santiago,1.0,1.0,0.0,0.0,40.0,40.0,389176.0,30000.0,-33.4573554,-70.629562,419176.0,553.0653341456507,Irarrázaval
Santiago,2.0,2.0,0.0,0.0,50.0,50.0,437823.0,60000.0,-33.4344441,-70.6580268,497823.0,448.17619822343926,Santa Ana
